tripId,routeId,startDate,time,day,date,decision
119500_1..N02R,1,20161219,1237,weekday,night,0
125550_1..S02R,1,20161215,1237,weekday,night,1
119550_1..S02R,1,20161219,1237,weekday,night,0
125800_1..N02R,1,20161215,1237,weekday,night,1
119950_1..N02R,1,20161219,1237,weekday,night,1
126050_1..S02R,1,20161215,1237,weekday,night,1
120050_1..S02R,1,20161219,1237,weekday,night,1
126300_1..N02R,1,20161215,1237,weekday,night,1
120350_1..N02R,1,20161219,1237,weekday,night,1
126550_1..S02R,1,20161215,1237,weekday,night,1
120550_1..S02R,1,20161219,1237,weekday,night,0
126800_1..N02R,1,20161215,1237,weekday,night,0
120750_1..N02R,1,20161219,1237,weekday,night,1
121050_1..S02R,1,20161219,1237,weekday,night,1
121200_1..N02R,1,20161219,1237,weekday,night,1
121550_1..S02R,1,20161219,1237,weekday,night,0
121650_1..N02R,1,20161219,1237,weekday,night,1
122050_1..S02R,1,20161219,1237,weekday,night,1
122100_1..N02R,1,20161219,1237,weekday,night,0
122550_1..S02R,1,20161219,1237,weekday,night,1
122550_1..N02R,1,20161219,1237,weekday,night,1
123000_1..N02R,1,20161219,1237,weekday,night,0
123050_1..S02R,1,20161219,1237,weekday,night,0
123450_1..N02R,1,20161219,1237,weekday,night,1
123550_1..S02R,1,20161219,1237,weekday,night,1
123900_1..N02R,1,20161219,1237,weekday,night,0
124050_1..S02R,1,20161219,1237,weekday,night,1
124350_1..N02R,1,20161219,1237,weekday,night,1
124550_1..S02R,1,20161219,1237,weekday,night,0
124800_1..N02R,1,20161219,1237,weekday,night,1
125050_1..S02R,1,20161219,1238,weekday,night,1
125300_1..N02R,1,20161219,1238,weekday,night,1
125550_1..S02R,1,20161219,1238,weekday,night,0
125800_1..N02R,1,20161219,1238,weekday,night,1
126050_1..S02R,1,20161219,1238,weekday,night,1
126300_1..N02R,1,20161219,1238,weekday,night,0
126550_1..S02R,1,20161219,1238,weekday,night,1
126800_1..N02R,1,20161219,1238,weekday,night,1
118150_1..S,1,20161215,1238,weekday,day,1
117700_1..N02R,1,20161215,1238,weekday,day,1
118150_1..S02R,1,20161215,1238,weekday,day,1
118150_1..N02R,1,20161215,1238,weekday,day,0
118600_1..S02R,1,20161215,1238,weekday,day,1
118600_1..N02R,1,20161215,1238,weekday,day,0
119050_1..S02R,1,20161215,1238,weekday,day,1
119050_1..N02R,1,20161215,1238,weekday,day,1
119500_1..N02R,1,20161215,1238,weekday,day,1
119550_1..S02R,1,20161215,1238,weekday,day,1
119950_1..N02R,1,20161215,1238,weekday,day,1
120050_1..S02R,1,20161215,1238,weekday,day,0
120350_1..N02R,1,20161215,1238,weekday,day,0
120550_1..S02R,1,20161215,1238,weekday,day,1
120750_1..N02R,1,20161215,1238,weekday,day,1
121050_1..S02R,1,20161215,1238,weekday,day,1
121200_1..N02R,1,20161215,1238,weekday,day,0
121550_1..S02R,1,20161215,1238,weekday,day,1
121650_1..N02R,1,20161215,1238,weekday,day,0
122050_1..S02R,1,20161215,1238,weekday,day,0
122100_1..N02R,1,20161215,1238,weekday,day,1
122550_1..S02R,1,20161215,1238,weekday,day,0
122550_1..N02R,1,20161215,1238,weekday,day,1
123000_1..N02R,1,20161215,1238,weekday,day,1
123050_1..S02R,1,20161215,1238,weekday,day,0
123450_1..N02R,1,20161215,1238,weekday,day,1
123550_1..S02R,1,20161215,1238,weekday,day,1
123900_1..N02R,1,20161215,1238,weekday,day,1
124050_1..S02R,1,20161215,1238,weekday,day,0
124350_1..N02R,1,20161215,1238,weekday,day,1
124550_1..S02R,1,20161215,1238,weekday,day,1
124800_1..N02R,1,20161215,1238,weekday,day,0
125050_1..S02R,1,20161215,1238,weekday,day,1
125300_1..N02R,1,20161215,1238,weekday,day,0
125550_1..S02R,1,20161215,1238,weekday,day,0
125800_1..N02R,1,20161215,1238,weekday,day,0
126050_1..S02R,1,20161215,1238,weekday,day,1
126300_1..N02R,1,20161215,1238,weekday,day,0
126550_1..S02R,1,20161215,1238,weekday,day,1
126800_1..N02R,1,20161215,1238,weekday,day,1
118150_1..S,1,20161211,1239,weekend,day,0
118150_1..S02R,1,20161211,1239,weekend,day,1
118150_1..N02R,1,20161211,1239,weekend,day,1
118600_1..S02R,1,20161211,1239,weekend,day,1
118600_1..N02R,1,20161211,1239,weekend,day,0
119050_1..S02R,1,20161211,1239,weekend,day,1
119050_1..N02R,1,20161211,1239,weekend,day,0
119500_1..N02R,1,20161211,1239,weekend,day,1
119550_1..S02R,1,20161211,1239,weekend,day,1
119950_1..N02R,1,20161211,1239,weekend,day,1
120050_1..S02R,1,20161211,1239,weekend,day,1
120350_1..N02R,1,20161211,1239,weekend,day,1
120550_1..S02R,1,20161211,1239,weekend,day,1
120750_1..N02R,1,20161211,1239,weekend,day,0
121050_1..S02R,1,20161211,1239,weekend,day,0
121200_1..N02R,1,20161211,1239,weekend,day,1
121550_1..S02R,1,20161211,1239,weekend,day,1
121650_1..N02R,1,20161211,1239,weekend,day,1
122050_1..S02R,1,20161211,1240,weekend,day,1
122100_1..N02R,1,20161211,1240,weekend,day,1
122550_1..S02R,1,20161211,1240,weekend,day,0
122550_1..N02R,1,20161211,1240,weekend,day,0
123000_1..N02R,1,20161211,1240,weekend,day,0
123050_1..S02R,1,20161211,1240,weekend,day,1
123450_1..N02R,1,20161211,1240,weekend,day,0
123550_1..S02R,1,20161211,1240,weekend,day,0
123900_1..N02R,1,20161211,1240,weekend,day,0
124050_1..S02R,1,20161211,1240,weekend,day,0
124350_1..N02R,1,20161211,1240,weekend,day,0
124550_1..S02R,1,20161211,1240,weekend,day,0
124800_1..N02R,1,20161211,1240,weekend,day,1
125050_1..S02R,1,20161211,1240,weekend,day,1
125300_1..N02R,1,20161211,1240,weekend,day,1
125550_1..S02R,1,20161211,1240,weekend,day,0
125800_1..N02R,1,20161211,1240,weekend,day,0
126050_1..S02R,1,20161211,1240,weekend,day,1
126300_1..N02R,1,20161211,1240,weekend,day,1
126550_1..S02R,1,20161211,1240,weekend,day,1
126800_1..N02R,1,20161211,1240,weekend,day,1
127050_1..S02R,1,20161211,1240,weekend,day,1
127300_1..N02R,1,20161211,1240,weekend,day,0
118150_1..S,1,20161211,1241,weekend,day,0
118150_1..S02R,1,20161211,1241,weekend,day,0
118150_1..N02R,1,20161211,1241,weekend,day,0
118600_1..S02R,1,20161211,1241,weekend,day,1
118600_1..N02R,1,20161211,1241,weekend,day,1
119050_1..S02R,1,20161211,1241,weekend,day,0
119050_1..N02R,1,20161211,1241,weekend,day,1
119500_1..N02R,1,20161211,1241,weekend,day,1
119550_1..S02R,1,20161211,1241,weekend,day,1
119950_1..N02R,1,20161211,1241,weekend,day,0
120050_1..S02R,1,20161211,1241,weekend,day,1
120350_1..N02R,1,20161211,1241,weekend,day,0
120550_1..S02R,1,20161211,1241,weekend,day,0
120750_1..N02R,1,20161211,1241,weekend,day,1
121050_1..S02R,1,20161211,1241,weekend,day,1
121200_1..N02R,1,20161211,1241,weekend,day,1
121550_1..S02R,1,20161211,1241,weekend,day,1
121650_1..N02R,1,20161211,1241,weekend,day,1
122050_1..S02R,1,20161211,1241,weekend,day,1
122100_1..N02R,1,20161211,1241,weekend,day,1
122550_1..S02R,1,20161211,1241,weekend,day,0
122550_1..N02R,1,20161211,1241,weekend,day,1
123000_1..N02R,1,20161211,1241,weekend,day,1
123050_1..S02R,1,20161211,1241,weekend,day,0
123450_1..N02R,1,20161211,1241,weekend,day,1
123550_1..S02R,1,20161211,1241,weekend,day,0
123900_1..N02R,1,20161211,1241,weekend,day,1
124050_1..S02R,1,20161211,1241,weekend,day,0
124350_1..N02R,1,20161211,1241,weekend,day,1
124550_1..S02R,1,20161211,1241,weekend,day,1
124800_1..N02R,1,20161211,1241,weekend,day,1
125050_1..S02R,1,20161211,1241,weekend,day,1
125300_1..N02R,1,20161211,1241,weekend,day,0
125550_1..S02R,1,20161211,1241,weekend,day,1
125800_1..N02R,1,20161211,1241,weekend,day,1
126050_1..S02R,1,20161211,1241,weekend,day,0
126300_1..N02R,1,20161211,1241,weekend,day,1
126550_1..S02R,1,20161211,1241,weekend,day,1
126800_1..N02R,1,20161211,1241,weekend,day,0
127050_1..S02R,1,20161211,1241,weekend,day,1
127300_1..N02R,1,20161211,1241,weekend,day,1
118150_1..S,1,20161211,1242,weekend,day,1
118150_1..S02R,1,20161211,1242,weekend,day,1
118150_1..N02R,1,20161211,1242,weekend,day,0
118600_1..S02R,1,20161211,1242,weekend,day,1
118600_1..N02R,1,20161211,1242,weekend,day,0
119050_1..S02R,1,20161211,1242,weekend,day,1
119050_1..N02R,1,20161211,1242,weekend,day,1
119500_1..N02R,1,20161211,1242,weekend,day,0
119550_1..S02R,1,20161211,1242,weekend,day,0
119950_1..N02R,1,20161211,1242,weekend,day,1
120050_1..S02R,1,20161211,1242,weekend,day,0
120350_1..N02R,1,20161211,1242,weekend,day,0
120550_1..S02R,1,20161211,1242,weekend,day,0
120750_1..N02R,1,20161211,1242,weekend,day,1
121050_1..S02R,1,20161211,1242,weekend,day,1
121200_1..N02R,1,20161211,1242,weekend,day,1
121550_1..S02R,1,20161211,1242,weekend,day,1
121650_1..N02R,1,20161211,1242,weekend,day,1
122050_1..S02R,1,20161211,1242,weekend,day,0
122100_1..N02R,1,20161211,1242,weekend,day,1
122550_1..S02R,1,20161211,1242,weekend,day,1
122550_1..N02R,1,20161211,1242,weekend,day,0
123000_1..N02R,1,20161211,1242,weekend,day,1
123050_1..S02R,1,20161211,1242,weekend,day,0
123450_1..N02R,1,20161211,1242,weekend,day,1
123550_1..S02R,1,20161211,1242,weekend,day,0
123900_1..N02R,1,20161211,1242,weekend,day,1
124050_1..S02R,1,20161211,1242,weekend,day,0
124350_1..N02R,1,20161211,1242,weekend,day,1
124550_1..S02R,1,20161211,1242,weekend,day,0
124800_1..N02R,1,20161211,1242,weekend,day,1
125050_1..S02R,1,20161211,1242,weekend,day,1
125300_1..N02R,1,20161211,1242,weekend,day,1
125550_1..S02R,1,20161211,1242,weekend,day,1
125800_1..N02R,1,20161211,1242,weekend,day,0
126050_1..S02R,1,20161211,1242,weekend,day,1
126300_1..N02R,1,20161211,1242,weekend,day,0
126550_1..S02R,1,20161211,1242,weekend,day,1
126800_1..N02R,1,20161211,1242,weekend,day,0
127050_1..S02R,1,20161211,1242,weekend,day,1
127300_1..N02R,1,20161211,1242,weekend,day,1
118150_1..S,1,20161211,1242,weekend,night,1
118150_1..S02R,1,20161211,1242,weekend,night,0
118150_1..N02R,1,20161211,1242,weekend,night,1
118600_1..S02R,1,20161211,1243,weekend,night,1
118600_1..N02R,1,20161211,1243,weekend,night,1
119050_1..S02R,1,20161211,1243,weekend,night,1
119050_1..N02R,1,20161211,1243,weekend,night,1
119500_1..N02R,1,20161211,1243,weekend,night,1
119550_1..S02R,1,20161211,1243,weekend,night,0
119950_1..N02R,1,20161211,1243,weekend,night,1
120050_1..S02R,1,20161211,1243,weekend,night,1
120350_1..N02R,1,20161211,1243,weekend,night,1
120550_1..S02R,1,20161211,1243,weekend,night,0
120750_1..N02R,1,20161211,1243,weekend,night,1
121050_1..S02R,1,20161211,1243,weekend,night,0
121200_1..N02R,1,20161211,1243,weekend,night,1
121550_1..S02R,1,20161211,1243,weekend,night,1
121650_1..N02R,1,20161211,1243,weekend,night,1
122050_1..S02R,1,20161211,1243,weekend,night,0
122100_1..N02R,1,20161211,1243,weekend,night,1
122550_1..S02R,1,20161211,1243,weekend,night,0
122550_1..N02R,1,20161211,1243,weekend,night,0
123000_1..N02R,1,20161211,1243,weekend,night,1
123050_1..S02R,1,20161211,1243,weekend,night,1
123450_1..N02R,1,20161211,1243,weekend,night,0
123550_1..S02R,1,20161211,1243,weekend,night,1
123900_1..N02R,1,20161211,1243,weekend,night,1
124050_1..S02R,1,20161211,1243,weekend,night,0
124350_1..N02R,1,20161211,1243,weekend,night,1
124550_1..S02R,1,20161211,1243,weekend,night,1
124800_1..N02R,1,20161211,1243,weekend,night,0
125050_1..S02R,1,20161211,1243,weekend,night,1
125300_1..N02R,1,20161211,1243,weekend,night,0
125550_1..S02R,1,20161211,1243,weekend,night,0
125800_1..N02R,1,20161211,1243,weekend,night,0
126050_1..S02R,1,20161211,1243,weekend,night,0
126300_1..N02R,1,20161211,1243,weekend,night,1
126550_1..S02R,1,20161211,1243,weekend,night,1
126800_1..N02R,1,20161211,1243,weekend,night,0
127050_1..S02R,1,20161211,1243,weekend,night,1
127300_1..N02R,1,20161211,1243,weekend,night,0
118150_1..S,1,20161211,1244,weekend,night,1
118150_1..S02R,1,20161211,1244,weekend,night,0
118150_1..N02R,1,20161211,1244,weekend,night,1
118600_1..S02R,1,20161211,1244,weekend,night,1
118600_1..N02R,1,20161211,1244,weekend,night,1
119050_1..S02R,1,20161211,1244,weekend,night,0
119050_1..N02R,1,20161211,1244,weekend,night,0
119500_1..N02R,1,20161211,1244,weekend,night,0
119550_1..S02R,1,20161211,1244,weekend,night,1
119950_1..N02R,1,20161211,1244,weekend,night,1
120050_1..S02R,1,20161211,1244,weekend,night,0
120350_1..N02R,1,20161211,1244,weekend,night,0
120550_1..S02R,1,20161211,1244,weekend,night,1
120750_1..N02R,1,20161211,1244,weekend,night,0
121050_1..S02R,1,20161211,1244,weekend,night,1
121200_1..N02R,1,20161211,1244,weekend,night,1
121550_1..S02R,1,20161211,1244,weekend,night,1
121650_1..N02R,1,20161211,1244,weekend,night,1
122050_1..S02R,1,20161211,1244,weekend,night,0
122100_1..N02R,1,20161211,1244,weekend,night,1
122550_1..S02R,1,20161211,1244,weekend,night,1
122550_1..N02R,1,20161211,1244,weekend,night,1
123000_1..N02R,1,20161211,1244,weekend,night,0
123050_1..S02R,1,20161211,1244,weekend,night,0
123450_1..N02R,1,20161211,1244,weekend,night,1
123550_1..S02R,1,20161211,1244,weekend,night,1
123900_1..N02R,1,20161211,1244,weekend,night,0
124050_1..S02R,1,20161211,1244,weekend,night,1
124350_1..N02R,1,20161211,1244,weekend,night,1
124550_1..S02R,1,20161211,1244,weekend,night,1
124800_1..N02R,1,20161211,1244,weekend,night,1
125050_1..S02R,1,20161211,1244,weekend,night,0
125300_1..N02R,1,20161211,1244,weekend,night,1
125550_1..S02R,1,20161211,1244,weekend,night,0
125800_1..N02R,1,20161211,1244,weekend,night,1
126050_1..S02R,1,20161211,1244,weekend,night,1
126300_1..N02R,1,20161211,1244,weekend,night,1
126550_1..S02R,1,20161211,1244,weekend,night,0
126800_1..N02R,1,20161211,1244,weekend,night,0
127050_1..S02R,1,20161211,1244,weekend,night,0
127300_1..N02R,1,20161211,1244,weekend,night,1
118150_1..S02R,1,20161218,1245,weekend,night,0
118600_1..S02R,1,20161218,1245,weekend,night,0
118600_1..N02R,1,20161218,1245,weekend,night,1
119050_1..S02R,1,20161218,1245,weekend,night,1
119050_1..N02R,1,20161218,1245,weekend,night,1
119500_1..N02R,1,20161218,1245,weekend,night,0
119550_1..S02R,1,20161218,1245,weekend,night,1
119950_1..N02R,1,20161218,1245,weekend,night,1
120050_1..S02R,1,20161218,1245,weekend,night,1
120350_1..N02R,1,20161218,1245,weekend,night,1
120550_1..S02R,1,20161218,1245,weekend,night,0
120750_1..N02R,1,20161218,1245,weekend,night,1
121050_1..S02R,1,20161218,1245,weekend,night,0
121200_1..N02R,1,20161218,1245,weekend,night,1
121550_1..S02R,1,20161218,1245,weekend,night,0
121650_1..N02R,1,20161218,1245,weekend,night,0
122050_1..S02R,1,20161218,1245,weekend,night,1
122100_1..N02R,1,20161218,1245,weekend,night,1
122550_1..S02R,1,20161218,1245,weekend,night,1
122550_1..N02R,1,20161218,1245,weekend,night,1
123000_1..N02R,1,20161218,1245,weekend,night,0
123050_1..S02R,1,20161218,1245,weekend,night,1
123450_1..N02R,1,20161218,1245,weekend,night,1
123550_1..S02R,1,20161218,1245,weekend,night,1
123900_1..N02R,1,20161218,1245,weekend,night,0
124050_1..S02R,1,20161218,1245,weekend,night,1
124350_1..N02R,1,20161218,1245,weekend,night,1
124550_1..S02R,1,20161218,1245,weekend,night,0
124800_1..N02R,1,20161218,1245,weekend,night,1
125050_1..S02R,1,20161218,1245,weekend,night,0
125300_1..N02R,1,20161218,1245,weekend,night,0
125550_1..S02R,1,20161218,1245,weekend,night,1
125800_1..N02R,1,20161218,1245,weekend,night,1
126050_1..S02R,1,20161218,1245,weekend,night,0
126300_1..N02R,1,20161218,1245,weekend,night,1
126550_1..S02R,1,20161218,1245,weekend,night,0
126800_1..N02R,1,20161218,1245,weekend,night,1
127050_1..S02R,1,20161218,1245,weekend,night,1
127300_1..N02R,1,20161218,1245,weekend,night,0
127650_1..S02R,1,20161218,1245,weekend,night,1
127800_1..N02R,1,20161218,1245,weekend,night,0
118150_1..S02R,1,20161218,1246,weekend,night,1
118600_1..S02R,1,20161218,1246,weekend,night,1
118600_1..N02R,1,20161218,1246,weekend,night,1
119050_1..S02R,1,20161218,1246,weekend,night,1
119050_1..N02R,1,20161218,1246,weekend,night,1
119500_1..N02R,1,20161218,1246,weekend,night,1
119550_1..S02R,1,20161218,1246,weekend,night,0
119950_1..N02R,1,20161218,1246,weekend,night,0
120050_1..S02R,1,20161218,1246,weekend,night,0
120350_1..N02R,1,20161218,1246,weekend,night,1
120550_1..S02R,1,20161218,1246,weekend,night,0
120750_1..N02R,1,20161218,1246,weekend,night,1
121050_1..S02R,1,20161218,1246,weekend,night,0
121200_1..N02R,1,20161218,1246,weekend,night,0
121550_1..S02R,1,20161218,1246,weekend,night,1
121650_1..N02R,1,20161218,1246,weekend,night,0
122050_1..S02R,1,20161218,1246,weekend,night,0
122100_1..N02R,1,20161218,1246,weekend,night,0
122550_1..S02R,1,20161218,1246,weekend,night,0
122550_1..N02R,1,20161218,1246,weekend,night,1
123000_1..N02R,1,20161218,1246,weekend,night,1
123050_1..S02R,1,20161218,1246,weekend,night,1
123450_1..N02R,1,20161218,1246,weekend,night,1
123550_1..S02R,1,20161218,1246,weekend,night,1
123900_1..N02R,1,20161218,1246,weekend,night,1
124050_1..S02R,1,20161218,1246,weekend,night,1
124350_1..N02R,1,20161218,1246,weekend,night,1
124550_1..S02R,1,20161218,1246,weekend,night,0
124800_1..N02R,1,20161218,1246,weekend,night,0
125050_1..S02R,1,20161218,1246,weekend,night,1
125300_1..N02R,1,20161218,1246,weekend,night,1
125550_1..S02R,1,20161218,1246,weekend,night,0
125800_1..N02R,1,20161218,1246,weekend,night,0
126050_1..S02R,1,20161218,1246,weekend,night,1
126300_1..N02R,1,20161218,1246,weekend,night,1
126550_1..S02R,1,20161218,1246,weekend,night,0
126800_1..N02R,1,20161218,1246,weekend,night,0
127050_1..S02R,1,20161218,1246,weekend,night,1
127300_1..N02R,1,20161218,1246,weekend,night,0
127650_1..S02R,1,20161218,1246,weekend,night,1
127800_1..N02R,1,20161218,1246,weekend,night,1
118150_1..S02R,1,20161218,1247,weekend,night,1
118600_1..S02R,1,20161218,1247,weekend,night,0
118600_1..N02R,1,20161218,1247,weekend,night,1
119050_1..S02R,1,20161218,1247,weekend,night,0
119050_1..N02R,1,20161218,1247,weekend,night,1
119500_1..N02R,1,20161218,1247,weekend,night,1
119550_1..S02R,1,20161218,1247,weekend,night,0
119950_1..N02R,1,20161218,1247,weekend,night,0
120050_1..S02R,1,20161218,1247,weekend,night,1
120350_1..N02R,1,20161218,1247,weekend,night,1
120550_1..S02R,1,20161218,1247,weekend,night,0
120750_1..N02R,1,20161218,1247,weekend,night,0
121050_1..S02R,1,20161218,1247,weekend,night,1
121200_1..N02R,1,20161218,1247,weekend,night,1
121550_1..S02R,1,20161218,1247,weekend,night,0
121650_1..N02R,1,20161218,1247,weekend,night,1
122050_1..S02R,1,20161218,1247,weekend,night,1
122100_1..N02R,1,20161218,1247,weekend,night,0
122550_1..S02R,1,20161218,1247,weekend,night,0
122550_1..N02R,1,20161218,1247,weekend,night,1
123000_1..N02R,1,20161218,1247,weekend,night,0
123050_1..S02R,1,20161218,1247,weekend,night,1
123450_1..N02R,1,20161218,1247,weekend,night,1
123550_1..S02R,1,20161218,1247,weekend,night,1
123900_1..N02R,1,20161218,1247,weekend,night,1
124050_1..S02R,1,20161218,1247,weekend,night,1
124350_1..N02R,1,20161218,1247,weekend,night,1
124550_1..S02R,1,20161218,1247,weekend,night,0
124800_1..N02R,1,20161218,1247,weekend,night,1
125050_1..S02R,1,20161218,1247,weekend,night,1
125300_1..N02R,1,20161218,1247,weekend,night,1
125550_1..S02R,1,20161218,1247,weekend,night,1
125800_1..N02R,1,20161218,1247,weekend,night,1
126050_1..S02R,1,20161218,1247,weekend,night,1
126300_1..N02R,1,20161218,1247,weekend,night,1
126550_1..S02R,1,20161218,1247,weekend,night,1
126800_1..N02R,1,20161218,1247,weekend,night,1
127050_1..S02R,1,20161218,1247,weekend,night,0
127300_1..N02R,1,20161218,1247,weekend,night,1
127650_1..S02R,1,20161218,1247,weekend,night,1
127800_1..N02R,1,20161218,1247,weekend,night,1
118150_1..S02R,1,20161218,1248,weekend,night,1
118600_1..S02R,1,20161218,1248,weekend,night,0
118600_1..N02R,1,20161218,1248,weekend,night,1
119050_1..S02R,1,20161218,1248,weekend,night,0
119050_1..N02R,1,20161218,1248,weekend,night,0
119500_1..N02R,1,20161218,1248,weekend,night,1
119550_1..S02R,1,20161218,1248,weekend,night,1
119950_1..N02R,1,20161218,1248,weekend,night,1
120050_1..S02R,1,20161218,1248,weekend,night,1
120350_1..N02R,1,20161218,1248,weekend,night,1
120550_1..S02R,1,20161218,1248,weekend,night,1
120750_1..N02R,1,20161218,1248,weekend,night,0
121050_1..S02R,1,20161218,1248,weekend,night,1
121200_1..N02R,1,20161218,1248,weekend,night,1
121550_1..S02R,1,20161218,1248,weekend,night,0
121650_1..N02R,1,20161218,1248,weekend,night,1
122050_1..S02R,1,20161218,1248,weekend,night,1
122100_1..N02R,1,20161218,1248,weekend,night,1
122550_1..S02R,1,20161218,1248,weekend,night,1
118150_1..S02R,1,20161218,1249,weekend,night,1
119050_1..S02R,1,20161218,1249,weekend,night,1
119050_1..N02R,1,20161218,1249,weekend,night,0
119500_1..N02R,1,20161218,1249,weekend,night,0
119550_1..S02R,1,20161218,1249,weekend,night,0
119950_1..N02R,1,20161218,1249,weekend,night,1
120050_1..S02R,1,20161218,1249,weekend,night,1
120350_1..N02R,1,20161218,1249,weekend,night,1
120550_1..S02R,1,20161218,1249,weekend,night,0
120750_1..N02R,1,20161218,1249,weekend,night,0
121050_1..S02R,1,20161218,1249,weekend,night,0
121200_1..N02R,1,20161218,1249,weekend,night,1
121550_1..S02R,1,20161218,1249,weekend,night,0
121650_1..N02R,1,20161218,1249,weekend,night,1
122050_1..S02R,1,20161218,1249,weekend,night,1
122100_1..N02R,1,20161218,1249,weekend,night,1
122550_1..S02R,1,20161218,1249,weekend,night,1
122550_1..N02R,1,20161218,1249,weekend,night,1
123000_1..N02R,1,20161218,1249,weekend,night,0
123050_1..S02R,1,20161218,1249,weekend,night,1
123450_1..N02R,1,20161218,1249,weekend,night,1
123550_1..S02R,1,20161218,1249,weekend,night,1
123900_1..N02R,1,20161218,1249,weekend,night,1
124050_1..S02R,1,20161218,1249,weekend,night,0
124350_1..N02R,1,20161218,1249,weekend,night,1
124550_1..S02R,1,20161218,1249,weekend,night,1
124800_1..N02R,1,20161218,1249,weekend,night,1
125050_1..S02R,1,20161218,1249,weekend,night,1
125300_1..N02R,1,20161218,1249,weekend,night,0
125550_1..S02R,1,20161218,1249,weekend,night,0
125800_1..N02R,1,20161218,1249,weekend,night,1
126050_1..S02R,1,20161218,1249,weekend,night,1
126300_1..N02R,1,20161218,1249,weekend,night,0
126550_1..S02R,1,20161218,1249,weekend,night,1
126800_1..N02R,1,20161218,1249,weekend,night,1
127050_1..S02R,1,20161218,1249,weekend,night,1
127300_1..N02R,1,20161218,1249,weekend,night,1
127650_1..S02R,1,20161218,1249,weekend,night,1
127800_1..N02R,1,20161218,1249,weekend,night,1
128250_1..S02R,1,20161218,1249,weekend,night,0
128300_1..N02R,1,20161218,1249,weekend,night,1
118150_1..S02R,1,20161218,1250,weekend,night,0
119050_1..S02R,1,20161218,1250,weekend,night,1
119050_1..N02R,1,20161218,1250,weekend,night,1
119500_1..N02R,1,20161218,1250,weekend,night,1
119550_1..S02R,1,20161218,1250,weekend,night,1
119950_1..N02R,1,20161218,1250,weekend,night,0
120050_1..S02R,1,20161218,1250,weekend,night,1
120350_1..N02R,1,20161218,1250,weekend,night,0
120550_1..S02R,1,20161218,1250,weekend,night,1
120750_1..N02R,1,20161218,1250,weekend,night,1
121050_1..S02R,1,20161218,1250,weekend,night,1
121200_1..N02R,1,20161218,1250,weekend,night,0
121550_1..S02R,1,20161218,1250,weekend,night,0
121650_1..N02R,1,20161218,1250,weekend,night,1
122050_1..S02R,1,20161218,1250,weekend,night,1
122100_1..N02R,1,20161218,1250,weekend,night,0
122550_1..S02R,1,20161218,1250,weekend,night,1
122550_1..N02R,1,20161218,1250,weekend,night,1
123000_1..N02R,1,20161218,1250,weekend,night,1
123050_1..S02R,1,20161218,1250,weekend,night,1
123450_1..N02R,1,20161218,1250,weekend,night,0
123550_1..S02R,1,20161218,1250,weekend,night,1
123900_1..N02R,1,20161218,1250,weekend,night,0
124050_1..S02R,1,20161218,1250,weekend,night,0
124350_1..N02R,1,20161218,1250,weekend,night,0
124550_1..S02R,1,20161218,1250,weekend,night,1
124800_1..N02R,1,20161218,1250,weekend,night,1
125050_1..S02R,1,20161218,1250,weekend,night,0
125300_1..N02R,1,20161218,1250,weekend,night,0
125550_1..S02R,1,20161218,1250,weekend,night,0
125800_1..N02R,1,20161218,1250,weekend,night,1
126050_1..S02R,1,20161218,1250,weekend,night,1
126300_1..N02R,1,20161218,1250,weekend,night,0
126550_1..S02R,1,20161218,1250,weekend,night,1
126800_1..N02R,1,20161218,1250,weekend,night,1
127050_1..S02R,1,20161218,1250,weekend,night,1
127300_1..N02R,1,20161218,1250,weekend,night,1
127650_1..S02R,1,20161218,1250,weekend,night,1
127800_1..N02R,1,20161218,1250,weekend,night,0
128250_1..S02R,1,20161218,1250,weekend,night,1
128300_1..N02R,1,20161218,1250,weekend,night,1
118150_1..S02R,1,20161215,1250,weekday,day,1
119500_1..N02R,1,20161215,1250,weekday,day,1
119550_1..S02R,1,20161215,1250,weekday,day,1
119950_1..N02R,1,20161215,1250,weekday,day,0
120050_1..S02R,1,20161215,1250,weekday,day,0
120350_1..N02R,1,20161215,1250,weekday,day,0
120550_1..S02R,1,20161215,1250,weekday,day,0
120750_1..N02R,1,20161215,1250,weekday,day,1
121050_1..S02R,1,20161215,1250,weekday,day,1
121200_1..N02R,1,20161215,1250,weekday,day,1
121550_1..S02R,1,20161215,1250,weekday,day,1
121650_1..N02R,1,20161215,1250,weekday,day,1
122050_1..S02R,1,20161215,1250,weekday,day,1
122100_1..N02R,1,20161215,1250,weekday,day,1
122550_1..S02R,1,20161215,1250,weekday,day,1
122550_1..N02R,1,20161215,1250,weekday,day,1
123000_1..N02R,1,20161215,1250,weekday,day,1
123050_1..S02R,1,20161215,1250,weekday,day,0
123450_1..N02R,1,20161215,1250,weekday,day,1
123550_1..S02R,1,20161215,1250,weekday,day,0
123900_1..N02R,1,20161215,1250,weekday,day,1
124050_1..S02R,1,20161215,1250,weekday,day,1
124350_1..N02R,1,20161215,1250,weekday,day,1
124550_1..S02R,1,20161215,1250,weekday,day,1
124800_1..N02R,1,20161215,1250,weekday,day,0
125050_1..S02R,1,20161215,1250,weekday,day,1
125300_1..N02R,1,20161215,1250,weekday,day,1
125550_1..S02R,1,20161215,1250,weekday,day,0
125800_1..N02R,1,20161215,1250,weekday,day,0
126050_1..S02R,1,20161215,1250,weekday,day,1
126300_1..N02R,1,20161215,1250,weekday,day,1
